,Name,Arrival,Departure,Duration,Price
1135,"Vistara
UK 707","15:25
Chandigarh","08:00+1D
Mumbai","16h 35m
1 Stop",14560
1136,"Vistara
UK 707","15:25
Chandigarh","17:15+1D
Mumbai","25h 50m
1 Stop",14560
1137,"Vistara
UK 707","15:25
Chandigarh","09:45+1D
Mumbai","18h 20m
1 Stop",15085
1138,"Air India
AI 9806","10:40
Chandigarh","09:05+1D
Mumbai","22h 25m
1 Stop",15347
1139,"Air India
AI 9806","10:40
Chandigarh","21:15
Mumbai","10h 35m
1 Stop",15347
1140,"Air India
AI 9806","10:40
Chandigarh","10:10+1D
Mumbai","23h 30m
1 Stop",15347
1141,"Air India
AI 9714","11:20
Chandigarh","21:15
Mumbai","9h 55m
1 Stop",15347
1142,"Air India
AI 9806","10:40
Chandigarh","21:35
Mumbai","10h 55m
1 Stop",15347
1143,"Air India
AI 9714","11:20
Chandigarh","09:05+1D
Mumbai","21h 45m
1 Stop",15347
1144,"Air India
AI 9714","11:20
Chandigarh","21:35
Mumbai","10h 15m
1 Stop",15347
1145,"Air India
AI 9806","10:40
Chandigarh","18:15
Mumbai","7h 35m
1 Stop",15347
1146,"Vistara
UK 658","15:20
Chandigarh","23:00
Mumbai","7h 40m
2 Stops",15638
1147,"Vistara
UK 658","15:20
Chandigarh","10:40+1D
Mumbai","19h 20m
2 Stops",15691
1148,"Indigo
6E 2389","11:55
Chandigarh","17:50
Mumbai","5h 55m
1 Stop",15714
1149,"Indigo
6E 2389","11:55
Chandigarh","17:50
Mumbai","5h 55m
1 Stop",15924
1150,"Vistara
UK 658","15:20
Chandigarh","23:25
Mumbai","8h 05m
1 Stop",16344
1151,"Vistara
UK 658","15:20
Chandigarh","08:25+1D
Mumbai","17h 05m
1 Stop",16344
1152,"Vistara
UK 658","15:20
Chandigarh","21:50
Mumbai","6h 30m
1 Stop",16344
1153,"Air India
AI 9832","21:15
Chandigarh","15:50+1D
Mumbai","18h 35m
2 Stops",17027
1154,"Indigo
6E 494","15:45
Chandigarh","21:05
Mumbai","5h 20m
1 Stop",17919
1155,"Indigo
6E 494","15:45
Chandigarh","21:05
Mumbai","5h 20m
1 Stop",18418
1156,"Air India
AI 9714","11:20
Chandigarh","23:45
Mumbai","12h 25m
2 Stops",19232
1157,"Air India
AI 9806","10:40
Chandigarh","23:45
Mumbai","13h 05m
2 Stops",19232
1158,"GO FIRST
G8 911","12:20
Chandigarh","18:15
Mumbai","5h 55m
1 Stop",19267
1159,"Vistara
UK 707","15:25
Chandigarh","23:15
Mumbai","7h 50m
1 Stop",21489
1160,"Air India
AI 9714","11:20
Chandigarh","23:45
Mumbai","12h 25m
2 Stops",24587
1161,"Vistara
UK 707","15:25
Chandigarh","15:05+1D
Mumbai","23h 40m
1 Stop",28944
1162,"Indigo
6E 379","10:55
Goa","12:25
Mumbai","1h 30m
Non Stop",9304
1163,"Indigo
6E 379","10:55
Goa","12:25
Mumbai","1h 30m
Non Stop",9803
1164,"Air Asia
I5 1518","18:55
Goa","20:15
Mumbai","1h 20m
Non Stop",9828
1165,"SpiceJet
SG 454","09:15
Goa","10:40
Mumbai","1h 25m
Non Stop",9829
1166,"Air Asia
I5 631","07:55
Goa","09:15
Mumbai","1h 20m
Non Stop",9829
1167,"Indigo
6E 374","09:15
Goa","10:25
Mumbai","1h 10m
Non Stop",9829
1168,"Indigo
6E 374","09:15
Goa","10:25
Mumbai","1h 10m
Non Stop",9829
1169,"Indigo
6E 468","18:30
Goa","19:50
Mumbai","1h 20m
Non Stop",9829
1170,"Indigo
6E 468","18:30
Goa","19:50
Mumbai","1h 20m
Non Stop",9829
1171,"Air Asia
I5 1518","18:55
Goa","20:15
Mumbai","1h 20m
Non Stop",10221
1172,"Air Asia
I5 631","07:55
Goa","09:15
Mumbai","1h 20m
Non Stop",10222
1173,"GO FIRST
G8 195","11:10
Goa","20:45
Mumbai","9h 35m
1 Stop",6324
1174,"GO FIRST
G8 195","11:10
Goa","22:35
Mumbai","11h 25m
1 Stop",6324
1175,"GO FIRST
G8 195","11:10
Goa","23:35
Mumbai","12h 25m
1 Stop",6324
1176,"GO FIRST
G8 195","11:10
Goa","00:50+1D
Mumbai","13h 40m
1 Stop",6324
1177,"Air Asia
I5 776","15:05
Goa","22:15
Mumbai","7h 10m
1 Stop",7123
1178,"Air Asia
I5 776","15:05
Goa","22:15
Mumbai","7h 10m
1 Stop",7647
1179,"GO FIRST
G8 923","20:25
Goa","09:55+1D
Mumbai","13h 30m
1 Stop",9066
1180,"GO FIRST
G8 2606","13:40
Goa","14:55
Mumbai","1h 15m
Non Stop",9199
1181,"GO FIRST
G8 380","11:45
Goa","13:00
Mumbai","1h 15m
Non Stop",9199
1182,"GO FIRST
G8 332","14:25
Goa","15:40
Mumbai","1h 15m
Non Stop",9829
1183,"GO FIRST
G8 381","07:20
Goa","08:35
Mumbai","1h 15m
Non Stop",9829
1184,"Vistara
UK 862","12:15
Goa","13:35
Mumbai","1h 20m
Non Stop",9830
1185,"Air India
AI 9658","21:15
Goa","22:30
Mumbai","1h 15m
Non Stop",9830
1186,"GO FIRST
G8 702","15:40
Goa","21:05
Mumbai","5h 25m
1 Stop",10222
1187,"GO FIRST
G8 702","15:40
Goa","22:45
Mumbai","7h 05m
1 Stop",10222
1188,"GO FIRST
G8 985","12:10
Goa","22:00
Mumbai","9h 50m
1 Stop",12454
1189,"Air India
AI 886","15:25
Goa","21:35+1D
Mumbai","30h 10m
1 Stop",13190
1190,"Air India
AI 886","15:25
Goa","10:10+1D
Mumbai","18h 45m
1 Stop",13190
1191,"Air India
AI 886","15:25
Goa","09:05+1D
Mumbai","17h 40m
1 Stop",13190
1192,"Air India
AI 886","15:25
Goa","21:15
Mumbai","5h 50m
1 Stop",13190
1193,"Air Asia
I5 1325","07:35
Goa","16:35
Mumbai","9h 00m
1 Stop",13190
1194,"Air Asia
I5 1325","07:35
Goa","14:35
Mumbai","7h 00m
1 Stop",13190
1195,"Air India
AI 886","15:25
Goa","20:00+1D
Mumbai","28h 35m
2 Stops",13298
1196,"Air India
AI 886","15:25
Goa","10:45+1D
Mumbai","19h 20m
1 Stop",13610
1197,"Air Asia
I5 1325","07:35
Goa","14:35
Mumbai","7h 00m
1 Stop",13716
1198,"Air Asia
I5 1325","07:35
Goa","16:35
Mumbai","9h 00m
1 Stop",13716
1199,"Air Asia
I5 315","08:20
Goa","22:15
Mumbai","13h 55m
1 Stop",14240
1200,"Air India
AI 886","15:25
Goa","09:40+1D
Mumbai","18h 15m
2 Stops",14703
1201,"Air India
AI 9882","11:20
Goa","23:45
Mumbai","12h 25m
1 Stop",14765
1202,"Air India
AI 9882","11:20
Goa","07:10+1D
Mumbai","19h 50m
1 Stop",14765
1203,"Air Asia
I5 315","08:20
Goa","22:15
Mumbai","13h 55m
1 Stop",14766
1204,"Air India
AI 9882","11:20
Goa","09:40+1D
Mumbai","22h 20m
1 Stop",15080
1205,"Vistara
UK 894","20:30
Goa","23:50+1D
Mumbai","27h 20m
1 Stop",16760
1206,"Vistara
UK 868","14:40
Goa","21:50
Mumbai","7h 10m
1 Stop",16865
1207,"Vistara
UK 894","20:30
Goa","22:00+1D
Mumbai","25h 30m
1 Stop",16865
1208,"Vistara
UK 868","14:40
Goa","08:25+1D
Mumbai","17h 45m
1 Stop",16865
1209,"Vistara
UK 868","14:40
Goa","20:15
Mumbai","5h 35m
1 Stop",16865
1210,"Vistara
UK 868","14:40
Goa","23:25
Mumbai","8h 45m
1 Stop",16865
1211,"GO FIRST
G8 285","17:25
Goa","23:35
Mumbai","6h 10m
1 Stop",16890
1212,"GO FIRST
G8 285","17:25
Goa","00:50+1D
Mumbai","7h 25m
1 Stop",16890
1213,"Vistara
UK 856","11:35
Goa","17:15
Mumbai","5h 40m
1 Stop",17810
1214,"Vistara
UK 856","11:35
Goa","19:05
Mumbai","7h 30m
1 Stop",17810
1215,"Vistara
UK 856","11:35
Goa","20:05
Mumbai","8h 30m
1 Stop",17810
1216,"Vistara
UK 856","11:35
Goa","21:15
Mumbai","9h 40m
1 Stop",17810
1217,"Vistara
UK 868","14:40
Goa","10:25+1D
Mumbai","19h 45m
1 Stop",20068
1218,"Vistara
UK 868","14:40
Goa","22:00+1D
Mumbai","31h 20m
2 Stops",22947
1219,"Vistara
UK 868","14:40
Goa","23:50
Mumbai","9h 10m
2 Stops",22947
1220,"Vistara
UK 868","14:40
Goa","23:50+1D
Mumbai","33h 10m
2 Stops",22947
1221,"Vistara
UK 868","14:40
Goa","21:15+1D
Mumbai","30h 35m
2 Stops",24207
1222,"Vistara
UK 868","14:40
Goa","21:15+1D
Mumbai","30h 35m
2 Stops",24207
1223,"SpiceJet
SG 236","16:30
Goa","19:35
Kolkata","3h 05m
Non Stop",16234
1224,"SpiceJet
SG 153","14:00
Goa","16:35
Kolkata","2h 35m
Non Stop",16234
1225,"Indigo
6E 633","14:50
Goa","17:55
Kolkata","3h 05m
Non Stop",16234
1226,"Indigo
6E 633","14:50
Goa","17:55
Kolkata","3h 05m
Non Stop",16733
1227,"Air Asia
I5 799","16:35
Goa","23:30
Kolkata","6h 55m
1 Stop",8672
1228,"Air Asia
I5 799","16:35
Goa","23:30
Kolkata","6h 55m
1 Stop",9198
1229,"Air Asia
I5 1321","17:05
Goa","01:35+1D
Kolkata","8h 30m
1 Stop",9828
1230,"Air Asia
I5 1321","17:05
Goa","01:40+1D
Kolkata","8h 35m
1 Stop",9828
1231,"Air Asia
I5 1321","17:05
Goa","21:20
Kolkata","4h 15m
1 Stop",10110
1232,"Air Asia
I5 1321","17:05
Goa","01:35+1D
Kolkata","8h 30m
1 Stop",10352
1233,"Air Asia
I5 1321","17:05
Goa","01:40+1D
Kolkata","8h 35m
1 Stop",10352
1234,"Air Asia
I5 1321","17:05
Goa","21:20
Kolkata","4h 15m
1 Stop",10634
1235,"Air Asia
I5 776","15:05
Goa","23:30
Kolkata","8h 25m
1 Stop",11821
1236,"Air Asia
I5 631","07:55
Goa","19:20
Kolkata","11h 25m
1 Stop",11821
1237,"Air Asia
I5 776","15:05
Goa","21:40
Kolkata","6h 35m
1 Stop",11821
1238,"Indigo
6E 248","09:30
Goa","15:35
Kolkata","6h 05m
1 Stop",12144
1239,"Indigo
6E 6206","12:10
Goa","17:50
Kolkata","5h 40m
1 Stop",12144
1240,"Indigo
6E 2137","15:20
Goa","22:00
Kolkata","6h 40m
1 Stop",12144
1241,"Indigo
6E 5306","16:30
Goa","22:20
Kolkata","5h 50m
1 Stop",12144
1242,"Air Asia
I5 776","15:05
Goa","23:30
Kolkata","8h 25m
1 Stop",12347
1243,"Air Asia
I5 631","07:55
Goa","19:20
Kolkata","11h 25m
1 Stop",12347
1244,"Air Asia
I5 776","15:05
Goa","21:40
Kolkata","6h 35m
1 Stop",12347
1245,"GO FIRST
G8 985","12:10
Goa","19:55
Kolkata","7h 45m
1 Stop",12454
1246,"Indigo
6E 6645","18:05
Goa","22:40
Kolkata","4h 35m
1 Stop",12790
1247,"Indigo
6E 248","09:30
Goa","15:35
Kolkata","6h 05m
1 Stop",12879
1248,"Indigo
6E 6206","12:10
Goa","17:50
Kolkata","5h 40m
1 Stop",12879
1249,"Indigo
6E 2137","15:20
Goa","22:00
Kolkata","6h 40m
1 Stop",12879
1250,"Indigo
6E 5306","16:30
Goa","22:20
Kolkata","5h 50m
1 Stop",12879
1251,"Air Asia
I5 328","15:30
Goa","19:25
Kolkata","3h 55m
1 Stop",13190
1252,"Indigo
6E 6645","18:05
Goa","22:40
Kolkata","4h 35m
1 Stop",13525
1253,"Air Asia
I5 633","13:35
Goa","01:05+1D
Kolkata","11h 30m
1 Stop",13608
1254,"Air Asia
I5 328","15:30
Goa","01:05+1D
Kolkata","9h 35m
1 Stop",13608
1255,"Air Asia
I5 633","13:35
Goa","19:25
Kolkata","5h 50m
1 Stop",13608
1256,"Air Asia
I5 328","15:30
Goa","19:25
Kolkata","3h 55m
1 Stop",13716
1257,"Air Asia
I5 633","13:35
Goa","19:25
Kolkata","5h 50m
1 Stop",14132
1258,"Air Asia
I5 633","13:35
Goa","01:05+1D
Kolkata","11h 30m
1 Stop",14132
1259,"Air Asia
I5 328","15:30
Goa","01:05+1D
Kolkata","9h 35m
1 Stop",14132
1260,"GO FIRST
G8 923","20:25
Goa","07:50+1D
Kolkata","11h 25m
1 Stop",14160
1261,"Indigo
6E 6281","16:25
Goa","22:05
Kolkata","5h 40m
1 Stop",14727
1262,"Indigo
6E 6281","16:25
Goa","22:05
Kolkata","5h 40m
1 Stop",15462
1263,"GO FIRST
G8 2606","13:40
Goa","23:40
Kolkata","10h 00m
1 Stop",15781
1264,"Air India
AI 9882","11:20
Goa","08:05+1D
Kolkata","20h 45m
1 Stop",15920
1265,"Air India
AI 9882","11:20
Goa","16:00+1D
Kolkata","28h 40m
1 Stop",15920
1266,"Indigo
6E 538","17:55
Goa","23:20
Kolkata","5h 25m
1 Stop",16019
1267,"GO FIRST
G8 380","11:45
Goa","23:40
Kolkata","11h 55m
1 Stop",16727
1268,"GO FIRST
G8 332","14:25
Goa","23:40
Kolkata","9h 15m
1 Stop",16727
1269,"Indigo
6E 538","17:55
Goa","23:20
Kolkata","5h 25m
1 Stop",16754
1270,"Indigo
6E 249","08:20
Goa","13:55
Kolkata","5h 35m
1 Stop",16759
1271,"Air Asia
I5 1518","18:55
Goa","01:40+1D
Kolkata","6h 45m
2 Stops",16786
1272,"Air Asia
I5 1518","18:55
Goa","08:15+1D
Kolkata","13h 20m
2 Stops",16786
1273,"Air India
AI 9658","21:15
Goa","12:10+1D
Kolkata","14h 55m
1 Stop",16865
1274,"Indigo
6E 249","08:20
Goa","13:55
Kolkata","5h 35m
1 Stop",16969
1275,"Air Asia
I5 1518","18:55
Goa","08:15+1D
Kolkata","13h 20m
2 Stops",17414
1276,"Air Asia
I5 1518","18:55
Goa","01:40+1D
Kolkata","6h 45m
2 Stops",17414
1277,"Air Asia
I5 633","13:35
Goa","21:20
Kolkata","7h 45m
2 Stops",17905
1278,"Air Asia
I5 633","13:35
Goa","01:35+1D
Kolkata","12h 00m
2 Stops",17905
1279,"Air Asia
I5 633","13:35
Goa","01:40+1D
Kolkata","12h 05m
2 Stops",17905
1280,"Air Asia
I5 633","13:35
Goa","21:20
Kolkata","7h 45m
2 Stops",18533
1281,"Air Asia
I5 633","13:35
Goa","01:35+1D
Kolkata","12h 00m
2 Stops",18533
1282,"Air Asia
I5 633","13:35
Goa","01:40+1D
Kolkata","12h 05m
2 Stops",18533
1283,"Vistara
UK 856","11:35
Goa","22:45
Kolkata","11h 10m
1 Stop",18860
1284,"GO FIRST
G8 285","17:25
Goa","07:50+1D
Kolkata","14h 25m
1 Stop",19042
1285,"GO FIRST
G8 195","11:10
Goa","23:05
Kolkata","11h 55m
1 Stop",19566
1286,"Vistara
UK 894","20:30
Goa","22:45+1D
Kolkata","26h 15m
1 Stop",19595
1287,"Vistara
UK 894","20:30
Goa","08:20+1D
Kolkata","11h 50m
1 Stop",20330
1288,"Vistara
UK 894","20:30
Goa","09:35+1D
Kolkata","13h 05m
1 Stop",20330
1289,"Vistara
UK 894","20:30
Goa","16:55+1D
Kolkata","20h 25m
1 Stop",20330
1290,"Vistara
UK 856","11:35
Goa","08:20+1D
Kolkata","20h 45m
1 Stop",20330
1291,"Vistara
UK 856","11:35
Goa","09:35+1D
Kolkata","22h 00m
1 Stop",20330
1292,"Vistara
UK 894","20:30
Goa","19:35+1D
Kolkata","23h 05m
1 Stop",21275
1293,"GO FIRST
G8 702","15:40
Goa","21:55
Kolkata","6h 15m
2 Stops",21621
1294,"GO FIRST
G8 285","17:25
Goa","23:05
Kolkata","5h 40m
1 Stop",22244
1295,"Vistara
UK 848","14:30
Goa","22:45
Kolkata","8h 15m
1 Stop",22745
1296,"Indigo
6E 2359","13:25
Goa","19:50
Kolkata","6h 25m
1 Stop",23196
1297,"Vistara
UK 856","11:35
Goa","19:35
Kolkata","8h 00m
1 Stop",23585
1298,"Indigo
6E 2359","13:25
Goa","19:50
Kolkata","6h 25m
1 Stop",24193
1299,"Vistara
UK 848","14:30
Goa","08:20+1D
Kolkata","17h 50m
1 Stop",24215
1300,"Vistara
UK 848","14:30
Goa","09:35+1D
Kolkata","19h 05m
1 Stop",24215
1301,"Vistara
UK 868","14:40
Goa","11:50+1D
Kolkata","21h 10m
2 Stops",24249
1302,"Vistara
UK 868","14:40
Goa","11:50+1D
Kolkata","21h 10m
2 Stops",24249
1303,"Vistara
UK 868","14:40
Goa","11:50+1D
Kolkata","21h 10m
2 Stops",24249
1304,"Vistara
UK 868","14:40
Goa","19:15+1D
Kolkata","28h 35m
2 Stops",24249
1305,"Air Asia
I5 315","08:20
Goa","21:40
Kolkata","13h 20m
1 Stop",26865
1306,"Air Asia
I5 315","08:20
Goa","21:40
Kolkata","13h 20m
1 Stop",27915
1307,"Indigo
6E 493","19:00
Goa","22:05
Chandigarh","3h 05m
Non Stop",12192
1308,"Indigo
6E 493","19:00
Goa","22:05
Chandigarh","3h 05m
Non Stop",12690
1309,"Indigo
6E 2359","13:25
Goa","19:40
Chandigarh","6h 15m
1 Stop",12228
1310,"Indigo
6E 6281","16:25
Goa","22:35
Chandigarh","6h 10m
1 Stop",12228
1311,"Indigo
6E 6645","18:05
Goa","23:50
Chandigarh","5h 45m
1 Stop",12228
1312,"GO FIRST
G8 923","20:25
Goa","11:35+1D
Chandigarh","15h 10m
1 Stop",12270
1313,"Indigo
6E 2359","13:25
Goa","19:40
Chandigarh","6h 15m
1 Stop",12963
1314,"Indigo
6E 6281","16:25
Goa","22:35
Chandigarh","6h 10m
1 Stop",12963
1315,"Indigo
6E 6645","18:05
Goa","23:50
Chandigarh","5h 45m
1 Stop",12963
1316,"Indigo
6E 5032","09:25
Goa","16:45
Chandigarh","7h 20m
1 Stop",13191
1317,"Indigo
6E 5032","09:25
Goa","16:45
Chandigarh","7h 20m
1 Stop",13926
1318,"Indigo
6E 249","08:20
Goa","13:55
Chandigarh","5h 35m
1 Stop",14153
1319,"GO FIRST
G8 2606","13:40
Goa","22:40
Chandigarh","9h 00m
1 Stop",14627
1320,"GO FIRST
G8 2606","13:40
Goa","18:50
Chandigarh","5h 10m
1 Stop",14627
1321,"Vistara
UK 856","11:35
Goa","18:15
Chandigarh","6h 40m
1 Stop",14660
1322,"Vistara
UK 894","20:30
Goa","18:15+1D
Chandigarh","21h 45m
1 Stop",14660
1323,"Indigo
6E 249","08:20
Goa","13:55
Chandigarh","5h 35m
1 Stop",14888
1324,"Indigo
6E 6047","13:10
Goa","18:40
Chandigarh","5h 30m
1 Stop",14974
1325,"GO FIRST
G8 380","11:45
Goa","18:50
Chandigarh","7h 05m
1 Stop",15257
1326,"GO FIRST
G8 380","11:45
Goa","22:40
Chandigarh","10h 55m
1 Stop",15257
1327,"GO FIRST
G8 332","14:25
Goa","22:40
Chandigarh","8h 15m
1 Stop",15257
1328,"Vistara
UK 856","11:35
Goa","14:45+1D
Chandigarh","27h 10m
1 Stop",15290
1329,"Vistara
UK 894","20:30
Goa","14:45+1D
Chandigarh","18h 15m
1 Stop",15290
1330,"Indigo
6E 6047","13:10
Goa","18:40
Chandigarh","5h 30m
1 Stop",15735
1331,"Vistara
UK 848","14:30
Goa","14:45+1D
Chandigarh","24h 15m
1 Stop",19175
1332,"Vistara
UK 868","14:40
Goa","14:40+1D
Chandigarh","24h 00m
1 Stop",20855
1333,"Vistara
UK 868","14:40
Goa","18:30+1D
Chandigarh","27h 50m
2 Stops",21552
1334,"Air India
AI 9882","11:20
Goa","07:40+1D
Chandigarh","20h 20m
2 Stops",24583
1335,"Air India
AI 9882","11:20
Goa","07:40+1D
Chandigarh","20h 20m
2 Stops",24583
1336,"Air India
AI 9882","11:20
Goa","07:40+1D
Chandigarh","20h 20m
2 Stops",25843
1337,"Air India
AI 9658","21:15
Goa","20:45+1D
Chandigarh","23h 30m
2 Stops",27470
1338,"SpiceJet
SG 2752","19:40
Goa","07:25+1D
Jaipur","11h 45m
1 Stop",9592
1339,"SpiceJet
SG 2752","19:40
Goa","19:55+1D
Jaipur","24h 15m
1 Stop",9592
1340,"Indigo
6E 468","18:30
Goa","23:15
Jaipur","4h 45m
1 Stop",10060
1341,"GO FIRST
G8 702","15:40
Goa","19:15
Jaipur","3h 35m
1 Stop",10399
1342,"Indigo
6E 468","18:30
Goa","23:15
Jaipur","4h 45m
1 Stop",10795
1343,"Air Asia
I5 631","07:55
Goa","17:05
Jaipur","9h 10m
1 Stop",11037
1344,"SpiceJet
SG 2748","07:45
Goa","19:55
Jaipur","12h 10m
1 Stop",11272
1345,"SpiceJet
SG 2748","07:45
Goa","07:25+1D
Jaipur","23h 40m
1 Stop",11272
1346,"Indigo
6E 2509","12:10
Goa","19:05
Jaipur","6h 55m
1 Stop",11525
1347,"Air Asia
I5 631","07:55
Goa","17:05
Jaipur","9h 10m
1 Stop",11561
1348,"SpiceJet
SG 2974","14:50
Goa","19:55
Jaipur","5h 05m
1 Stop",11796
1349,"SpiceJet
SG 2974","14:50
Goa","07:25+1D
Jaipur","16h 35m
1 Stop",11796
1350,"Indigo
6E 2359","13:25
Goa","19:05
Jaipur","5h 40m
1 Stop",12013
1351,"Indigo
6E 2137","15:20
Goa","21:25
Jaipur","6h 05m
1 Stop",12013
1352,"Indigo
6E 2509","12:10
Goa","19:05
Jaipur","6h 55m
1 Stop",12260
1353,"SpiceJet
SG 3717","11:25
Goa","23:00
Jaipur","11h 35m
1 Stop",12349
1354,"Indigo
6E 6645","18:05
Goa","23:00
Jaipur","4h 55m
1 Stop",12501
1355,"Indigo
6E 6281","16:25
Goa","22:50
Jaipur","6h 25m
1 Stop",12501
1356,"Indigo
6E 6206","12:10
Goa","17:25
Jaipur","5h 15m
1 Stop",12501
1357,"Indigo
6E 2359","13:25
Goa","19:05
Jaipur","5h 40m
1 Stop",12748
1358,"Indigo
6E 2137","15:20
Goa","21:25
Jaipur","6h 05m
1 Stop",12748
1359,"Air Asia
I5 633","13:35
Goa","20:30
Jaipur","6h 55m
1 Stop",12979
1360,"Air Asia
I5 328","15:30
Goa","20:30
Jaipur","5h 00m
1 Stop",12979
1361,"Indigo
6E 6206","12:10
Goa","17:25
Jaipur","5h 15m
1 Stop",13236
1362,"Indigo
6E 6281","16:25
Goa","22:50
Jaipur","6h 25m
1 Stop",13236
1363,"Indigo
6E 6645","18:05
Goa","23:00
Jaipur","4h 55m
1 Stop",13236
1364,"Air Asia
I5 328","15:30
Goa","20:30
Jaipur","5h 00m
1 Stop",13505
1365,"Air Asia
I5 633","13:35
Goa","20:30
Jaipur","6h 55m
1 Stop",13505
1366,"GO FIRST
G8 2606","13:40
Goa","18:00
Jaipur","4h 20m
1 Stop",13787
1367,"GO FIRST
G8 380","11:45
Goa","18:00
Jaipur","6h 15m
1 Stop",14417
1368,"Air Asia
I5 1518","18:55
Goa","11:20+1D
Jaipur","16h 25m
3 Stops",15998
1369,"Air Asia
I5 1518","18:55
Goa","11:20+1D
Jaipur","16h 25m
3 Stops",16522
1370,"Air India
AI 9882","11:20
Goa","08:15+1D
Jaipur","20h 55m
2 Stops",21223
1371,"Air India
AI 9882","11:20
Goa","08:15+1D
Jaipur","20h 55m
2 Stops",21223
1372,"Air India
AI 9882","11:20
Goa","08:15+1D
Jaipur","20h 55m
2 Stops",22483
1373,"SpiceJet
SG 3234","15:45
Goa","16:55
Bangalore","1h 10m
Non Stop",12139
1374,"Air Asia
I5 1325","07:35
Goa","08:35
Bangalore","1h 00m
Non Stop",12139
1375,"Air Asia
I5 1321","17:05
Goa","18:20
Bangalore","1h 15m
Non Stop",12139
1376,"Indigo
6E 795","21:20
Goa","22:35
Bangalore","1h 15m
Non Stop",12139
1377,"Indigo
6E 6281","16:25
Goa","17:40
Bangalore","1h 15m
Non Stop",12139
1378,"Indigo
6E 668","13:00
Goa","14:15
Bangalore","1h 15m
Non Stop",12139
1379,"Indigo
6E 248","09:30
Goa","10:45
Bangalore","1h 15m
Non Stop",12139
1380,"Indigo
6E 249","08:20
Goa","09:35
Bangalore","1h 15m
Non Stop",12139
1381,"Indigo
6E 6206","12:10
Goa","13:25
Bangalore","1h 15m
Non Stop",12139
1382,"Indigo
6E 6281","16:25
Goa","17:40
Bangalore","1h 15m
Non Stop",12139
1383,"Indigo
6E 795","21:20
Goa","22:35
Bangalore","1h 15m
Non Stop",12139
1384,"Indigo
6E 668","13:00
Goa","14:15
Bangalore","1h 15m
Non Stop",12139
1385,"Indigo
6E 6206","12:10
Goa","13:25
Bangalore","1h 15m
Non Stop",12139
1386,"Indigo
6E 248","09:30
Goa","10:45
Bangalore","1h 15m
Non Stop",12139
1387,"Indigo
6E 249","08:20
Goa","09:35
Bangalore","1h 15m
Non Stop",12139
1388,"Air Asia
I5 1325","07:35
Goa","08:35
Bangalore","1h 00m
Non Stop",12566
1389,"Air Asia
I5 1321","17:05
Goa","18:20
Bangalore","1h 15m
Non Stop",12566
1390,"GO FIRST
G8 195","11:10
Goa","22:20
Bangalore","11h 10m
1 Stop",4473
1391,"GO FIRST
G8 985","12:10
Goa","13:25
Bangalore","1h 15m
Non Stop",7833
1392,"Air Asia
I5 1518","18:55
Goa","22:25
Bangalore","3h 30m
1 Stop",10879
1393,"Air Asia
I5 1518","18:55
Goa","22:25
Bangalore","3h 30m
1 Stop",11405
1394,"Vistara
UK 868","14:40
Goa","16:00
Bangalore","1h 20m
Non Stop",12140
1395,"GO FIRST
G8 702","15:40
Goa","22:15
Bangalore","6h 35m
1 Stop",13056
1396,"Air Asia
I5 633","13:35
Goa","19:55
Bangalore","6h 20m
2 Stops",13260
1397,"Air Asia
I5 633","13:35
Goa","01:00+1D
Bangalore","11h 25m
1 Stop",13260
1398,"Air Asia
I5 633","13:35
Goa","01:20+1D
Bangalore","11h 45m
2 Stops",13260
1399,"Air Asia
I5 328","15:30
Goa","01:00+1D
Bangalore","9h 30m
1 Stop",13260
1400,"Air Asia
I5 328","15:30
Goa","01:20+1D
Bangalore","9h 50m
2 Stops",13260
1401,"Air Asia
I5 633","13:35
Goa","01:20+1D
Bangalore","11h 45m
2 Stops",13784
1402,"Air Asia
I5 328","15:30
Goa","01:00+1D
Bangalore","9h 30m
1 Stop",13784
1403,"Air Asia
I5 328","15:30
Goa","01:20+1D
Bangalore","9h 50m
2 Stops",13784
1404,"Air Asia
I5 633","13:35
Goa","01:00+1D
Bangalore","11h 25m
1 Stop",13784
1405,"Air Asia
I5 633","13:35
Goa","19:55
Bangalore","6h 20m
2 Stops",13784
1406,"GO FIRST
G8 2606","13:40
Goa","00:05+1D
Bangalore","10h 25m
1 Stop",13787
1407,"GO FIRST
G8 2606","13:40
Goa","19:45
Bangalore","6h 05m
1 Stop",13787
1408,"GO FIRST
G8 380","11:45
Goa","00:05+1D
Bangalore","12h 20m
1 Stop",13787
1409,"GO FIRST
G8 380","11:45
Goa","19:45
Bangalore","8h 00m
1 Stop",13787
1410,"GO FIRST
G8 332","14:25
Goa","19:45
Bangalore","5h 20m
1 Stop",14417
1411,"GO FIRST
G8 332","14:25
Goa","00:05+1D
Bangalore","9h 40m
1 Stop",14417
1412,"Air India
AI 9658","21:15
Goa","18:30+1D
Bangalore","21h 15m
1 Stop",14555
1413,"Vistara
UK 862","12:15
Goa","17:45
Bangalore","5h 30m
1 Stop",14660
1414,"Vistara
UK 862","12:15
Goa","07:50+1D
Bangalore","19h 35m
1 Stop",14660
1415,"Air India
AI 9882","11:20
Goa","22:20
Bangalore","11h 00m
1 Stop",14765
1416,"Vistara
UK 862","12:15
Goa","20:55
Bangalore","8h 40m
1 Stop",15133
1417,"Vistara
UK 862","12:15
Goa","22:50
Bangalore","10h 35m
1 Stop",15133
